antecedents_str,consequents_str,support,confidence,lift
蒙古,"第巴, 達賴",0.1,0.5,3.3333333333333335
"第巴, 達賴",至噶爾丹,0.1,0.6666666666666667,3.3333333333333335
"至噶爾丹, 達賴",第巴,0.1,0.6666666666666667,4.4444444444444455
第巴,"至噶爾丹, 達賴",0.1,0.6666666666666667,4.4444444444444455
至噶爾丹,"第巴, 達賴",0.1,0.5,3.3333333333333335
"第巴, 達賴",公,0.1,0.6666666666666667,3.3333333333333335
"公, 達賴",第巴,0.1,0.5,3.3333333333333335
第巴,"公, 達賴",0.1,0.6666666666666667,3.3333333333333335
公,"第巴, 達賴",0.1,0.5,3.3333333333333335
"第巴, 達賴",滿洲,0.1,0.6666666666666667,3.3333333333333335
"滿洲, 達賴",第巴,0.1,0.5,3.3333333333333335
第巴,"滿洲, 達賴",0.1,0.6666666666666667,3.3333333333333335
滿洲,"第巴, 達賴",0.1,0.5,3.3333333333333335
"第巴, 達賴",班禪,0.1,0.6666666666666667,3.3333333333333335
"班禪, 達賴",第巴,0.1,0.5,3.3333333333333335
第巴,"班禪, 達賴",0.1,0.6666666666666667,3.3333333333333335
班禪,"第巴, 達賴",0.1,0.5,3.3333333333333335
"第巴, 達賴",侍郎,0.1,0.6666666666666667,2.666666666666667
"侍郎, 達賴",第巴,0.1,0.5,3.3333333333333335
第巴,"侍郎, 達賴",0.1,0.6666666666666667,3.3333333333333335
"第巴, 達賴",噶爾丹,0.1,0.6666666666666667,1.904761904761905
第巴,"噶爾丹, 達賴",0.1,0.6666666666666667,2.2222222222222228
第巴,"太廟, 達賴",0.1,0.6666666666666667,1.6666666666666667
"十月, 達賴",第巴,0.1,0.6666666666666667,4.4444444444444455
"第巴, 達賴",十月,0.1,0.6666666666666667,4.4444444444444455
十月,"第巴, 達賴",0.1,0.6666666666666667,4.4444444444444455
第巴,"十月, 達賴",0.1,0.6666666666666667,4.4444444444444455
"第巴, 達賴",都御史,0.1,0.6666666666666667,2.666666666666667
第巴,"達賴, 都御史",0.1,0.6666666666666667,2.666666666666667
"第巴, 達賴",丹津,0.1,0.6666666666666667,2.2222222222222228
第巴,"丹津, 達賴",0.1,0.6666666666666667,2.666666666666667
第巴,"實錄, 達賴",0.1,0.6666666666666667,1.6666666666666667
"參領, 達賴",台吉,0.15,1.0,1.6666666666666667
參領,"台吉, 達賴",0.15,1.0,1.8181818181818181
"學士, 達賴",參領,0.1,0.6666666666666667,4.4444444444444455
"參領, 達賴",學士,0.1,0.6666666666666667,4.4444444444444455
學士,"參領, 達賴",0.1,0.6666666666666667,4.4444444444444455
參領,"學士, 達賴",0.1,0.6666666666666667,4.4444444444444455
"參領, 達賴",白旗,0.1,0.6666666666666667,3.3333333333333335
"白旗, 達賴",參領,0.1,0.5,3.3333333333333335
參領,"白旗, 達賴",0.1,0.6666666666666667,3.3333333333333335
白旗,"參領, 達賴",0.1,0.5,3.3333333333333335
"總督, 達賴",參領,0.1,0.5,3.3333333333333335
"參領, 達賴",總督,0.1,0.6666666666666667,3.3333333333333335
總督,"參領, 達賴",0.1,0.5,3.3333333333333335
參領,"總督, 達賴",0.1,0.6666666666666667,3.3333333333333335
"參領, 達賴",侍郎,0.1,0.6666666666666667,2.666666666666667
"侍郎, 達賴",參領,0.1,0.5,3.3333333333333335
參領,"侍郎, 達賴",0.1,0.6666666666666667,3.3333333333333335
"參領, 達賴",七月,0.1,0.6666666666666667,1.904761904761905
參領,"七月, 達賴",0.1,0.6666666666666667,2.2222222222222228
"參領, 達賴",青海,0.1,0.6666666666666667,1.904761904761905
參領,"達賴, 青海",0.1,0.6666666666666667,1.904761904761905
參領,"太廟, 達賴",0.1,0.6666666666666667,1.6666666666666667
"參領, 達賴",郡王,0.1,0.6666666666666667,2.666666666666667
參領,"達賴, 郡王",0.1,0.6666666666666667,2.666666666666667
"第巴, 達賴",京,0.1,0.6666666666666667,6.666666666666667
"京, 達賴",第巴,0.1,1.0,6.666666666666667
第巴,"京, 達賴",0.1,0.6666666666666667,6.666666666666667
京,"第巴, 達賴",0.1,1.0,6.666666666666667
"京, 達賴",土伯特國,0.1,1.0,6.666666666666667
"土伯特國, 達賴",京,0.1,0.6666666666666667,6.666666666666667
京,"土伯特國, 達賴",0.1,1.0,6.666666666666667
土伯特國,"京, 達賴",0.1,0.6666666666666667,6.666666666666667
"至噶爾丹, 達賴",京,0.1,0.6666666666666667,6.666666666666667
"京, 達賴",至噶爾丹,0.1,1.0,5.0
至噶爾丹,"京, 達賴",0.1,0.5,5.0
京,"至噶爾丹, 達賴",0.1,1.0,6.666666666666667
"京, 達賴",噶爾丹,0.1,1.0,2.857142857142857
京,"噶爾丹, 達賴",0.1,1.0,3.3333333333333335
"京, 達賴",青海,0.1,1.0,2.857142857142857
京,"達賴, 青海",0.1,1.0,2.857142857142857
"京, 達賴",胡土克圖,0.1,1.0,2.0
京,"胡土克圖, 達賴",0.1,1.0,2.2222222222222223
"京, 達賴",台吉,0.1,1.0,1.6666666666666667
京,"台吉, 達賴",0.1,1.0,1.8181818181818181
"成龍, 達賴",圖爾,0.1,1.0,6.666666666666667
"圖爾, 達賴",成龍,0.1,0.6666666666666667,6.666666666666667
成龍,"圖爾, 達賴",0.1,1.0,6.666666666666667
圖爾,"成龍, 達賴",0.1,0.6666666666666667,6.666666666666667
"成龍, 達賴",都御史,0.1,1.0,4.0
成龍,"達賴, 都御史",0.1,1.0,4.0
"成龍, 達賴",多爾濟,0.1,1.0,4.0
"多爾濟, 達賴",成龍,0.1,0.5,5.0
成龍,"多爾濟, 達賴",0.1,1.0,5.0
"成龍, 達賴",總兵,0.1,1.0,3.3333333333333335
成龍,"總兵, 達賴",0.1,1.0,3.3333333333333335
"成龍, 達賴",噶爾丹,0.1,1.0,2.857142857142857
成龍,"噶爾丹, 達賴",0.1,1.0,3.3333333333333335
"成龍, 達賴",青海,0.1,1.0,2.857142857142857
成龍,"達賴, 青海",0.1,1.0,2.857142857142857
"成龍, 達賴",實錄,0.1,1.0,2.2222222222222223
成龍,"實錄, 達賴",0.1,1.0,2.5
"成龍, 達賴",台吉,0.1,1.0,1.6666666666666667
成龍,"台吉, 達賴",0.1,1.0,1.8181818181818181
"成龍, 達賴",康熙,0.1,1.0,1.5384615384615383
成龍,"康熙, 達賴",0.1,1.0,1.6666666666666667
"成龍, 達賴",堪布,0.1,1.0,10.0
"堪布, 達賴",成龍,0.1,1.0,10.0
成龍,"堪布, 達賴",0.1,1.0,10.0
堪布,"成龍, 達賴",0.1,1.0,10.0
"圖爾, 達賴",堪布,0.1,0.6666666666666667,6.666666666666667
"堪布, 達賴",圖爾,0.1,1.0,6.666666666666667
圖爾,"堪布, 達賴",0.1,0.6666666666666667,6.666666666666667
堪布,"圖爾, 達賴",0.1,1.0,6.666666666666667
"堪布, 達賴",都御史,0.1,1.0,4.0
堪布,"達賴, 都御史",0.1,1.0,4.0
"堪布, 達賴",多爾濟,0.1,1.0,4.0
"多爾濟, 達賴",堪布,0.1,0.5,5.0
堪布,"多爾濟, 達賴",0.1,1.0,5.0
"堪布, 達賴",總兵,0.1,1.0,3.3333333333333335
堪布,"總兵, 達賴",0.1,1.0,3.3333333333333335
"堪布, 達賴",噶爾丹,0.1,1.0,2.857142857142857
堪布,"噶爾丹, 達賴",0.1,1.0,3.3333333333333335
"堪布, 達賴",青海,0.1,1.0,2.857142857142857
堪布,"達賴, 青海",0.1,1.0,2.857142857142857
"堪布, 達賴",實錄,0.1,1.0,2.2222222222222223
堪布,"實錄, 達賴",0.1,1.0,2.5
"堪布, 達賴",台吉,0.1,1.0,1.6666666666666667
堪布,"台吉, 達賴",0.1,1.0,1.8181818181818181
"堪布, 達賴",康熙,0.1,1.0,1.5384615384615383
堪布,"康熙, 達賴",0.1,1.0,1.6666666666666667
"侍衛, 達賴",胡土克圖,0.15,1.0,2.0
侍衛,"胡土克圖, 達賴",0.15,1.0,2.2222222222222223
"侍衛, 達賴",青海,0.15,1.0,2.857142857142857
侍衛,"達賴, 青海",0.15,1.0,2.857142857142857
"侍衛, 達賴",總兵,0.15,1.0,3.3333333333333335
"總兵, 達賴",侍衛,0.15,0.5,3.3333333333333335
侍衛,"總兵, 達賴",0.15,1.0,3.3333333333333335
總兵,"侍衛, 達賴",0.15,0.5,3.3333333333333335
"侍衛, 達賴",辛巳,0.1,0.6666666666666667,4.4444444444444455
"辛巳, 達賴",侍衛,0.1,0.6666666666666667,4.4444444444444455
侍衛,"辛巳, 達賴",0.1,0.6666666666666667,4.4444444444444455
辛巳,"侍衛, 達賴",0.1,0.6666666666666667,4.4444444444444455
"侍衛, 達賴",丹巴,0.1,0.6666666666666667,1.904761904761905
侍衛,"丹巴, 達賴",0.1,0.6666666666666667,2.2222222222222228
"侍衛, 達賴",大學士,0.1,0.6666666666666667,3.3333333333333335
"大學士, 達賴",侍衛,0.1,0.5,3.3333333333333335
侍衛,"大學士, 達賴",0.1,0.6666666666666667,3.3333333333333335
大學士,"侍衛, 達賴",0.1,0.5,3.3333333333333335
"達賴, 里克",都御史,0.1,1.0,4.0
里克,"達賴, 都御史",0.1,1.0,4.0
"達賴, 里克",丹津,0.1,1.0,3.3333333333333335
里克,"丹津, 達賴",0.1,1.0,4.0
"達賴, 里克",實錄,0.1,1.0,2.2222222222222223
里克,"實錄, 達賴",0.1,1.0,2.5
"達賴, 里克",台吉,0.1,1.0,1.6666666666666667
里克,"台吉, 達賴",0.1,1.0,1.8181818181818181
"達賴, 里克",康熙,0.1,1.0,1.5384615384615383
里克,"康熙, 達賴",0.1,1.0,1.6666666666666667
"摺, 達賴",壬午,0.1,1.0,6.666666666666667
"壬午, 達賴",摺,0.1,0.6666666666666667,6.666666666666667
摺,"壬午, 達賴",0.1,1.0,6.666666666666667
壬午,"摺, 達賴",0.1,0.6666666666666667,6.666666666666667
"摺, 達賴",侍衛,0.1,1.0,6.666666666666667
"侍衛, 達賴",摺,0.1,0.6666666666666667,6.666666666666667
摺,"侍衛, 達賴",0.1,1.0,6.666666666666667
侍衛,"摺, 達賴",0.1,0.6666666666666667,6.666666666666667
"摺, 達賴",辛巳,0.1,1.0,6.666666666666667
"辛巳, 達賴",摺,0.1,0.6666666666666667,6.666666666666667
摺,"辛巳, 達賴",0.1,1.0,6.666666666666667
辛巳,"摺, 達賴",0.1,0.6666666666666667,6.666666666666667
"摺, 達賴",總兵,0.1,1.0,3.3333333333333335
摺,"總兵, 達賴",0.1,1.0,3.3333333333333335
"摺, 達賴",丹巴,0.1,1.0,2.857142857142857
摺,"丹巴, 達賴",0.1,1.0,3.3333333333333335
"摺, 達賴",青海,0.1,1.0,2.857142857142857
摺,"達賴, 青海",0.1,1.0,2.857142857142857
"摺, 達賴",胡土克圖,0.1,1.0,2.0
摺,"胡土克圖, 達賴",0.1,1.0,2.2222222222222223
"策妄, 達賴",第巴,0.1,1.0,6.666666666666667
"第巴, 達賴",策妄,0.1,0.6666666666666667,6.666666666666667
策妄,"第巴, 達賴",0.1,1.0,6.666666666666667
第巴,"策妄, 達賴",0.1,0.6666666666666667,6.666666666666667
"策妄, 達賴",土伯特國,0.1,1.0,6.666666666666667
"土伯特國, 達賴",策妄,0.1,0.6666666666666667,6.666666666666667
策妄,"土伯特國, 達賴",0.1,1.0,6.666666666666667
土伯特國,"策妄, 達賴",0.1,0.6666666666666667,6.666666666666667
"十月, 達賴",策妄,0.1,0.6666666666666667,6.666666666666667
"策妄, 達賴",十月,0.1,1.0,6.666666666666667
十月,"策妄, 達賴",0.1,0.6666666666666667,6.666666666666667
策妄,"十月, 達賴",0.1,1.0,6.666666666666667
"策妄, 達賴",都御史,0.1,1.0,4.0
策妄,"達賴, 都御史",0.1,1.0,4.0
"策妄, 達賴",丹津,0.1,1.0,3.3333333333333335
策妄,"丹津, 達賴",0.1,1.0,4.0
"策妄, 達賴",青海,0.1,1.0,2.857142857142857
策妄,"達賴, 青海",0.1,1.0,2.857142857142857
"策妄, 達賴",實錄,0.1,1.0,2.2222222222222223
策妄,"實錄, 達賴",0.1,1.0,2.5
"策妄, 達賴",台吉,0.1,1.0,1.6666666666666667
策妄,"台吉, 達賴",0.1,1.0,1.8181818181818181
"策妄, 達賴",康熙,0.1,1.0,1.5384615384615383
策妄,"康熙, 達賴",0.1,1.0,1.6666666666666667
"侍衛, 達賴",二月,0.1,0.6666666666666667,6.666666666666667
"二月, 達賴",侍衛,0.1,1.0,6.666666666666667
侍衛,"二月, 達賴",0.1,0.6666666666666667,6.666666666666667
二月,"侍衛, 達賴",0.1,1.0,6.666666666666667
"二月, 達賴",總兵,0.1,1.0,3.3333333333333335
二月,"總兵, 達賴",0.1,1.0,3.3333333333333335
"二月, 達賴",青海,0.1,1.0,2.857142857142857
二月,"達賴, 青海",0.1,1.0,2.857142857142857
"二月, 達賴",胡土克圖,0.1,1.0,2.0
二月,"胡土克圖, 達賴",0.1,1.0,2.2222222222222223
"二月, 達賴",台吉,0.1,1.0,1.6666666666666667
二月,"台吉, 達賴",0.1,1.0,1.8181818181818181
"西藏, 達賴",侍郎,0.1,0.6666666666666667,2.666666666666667
"侍郎, 達賴",西藏,0.1,0.5,3.3333333333333335
西藏,"侍郎, 達賴",0.1,0.6666666666666667,3.3333333333333335
"西藏, 達賴",青海,0.1,0.6666666666666667,1.904761904761905
西藏,"達賴, 青海",0.1,0.6666666666666667,1.904761904761905
"西藏, 達賴",福陵,0.1,0.6666666666666667,4.4444444444444455
"福陵, 達賴",西藏,0.1,0.6666666666666667,4.4444444444444455
西藏,"福陵, 達賴",0.1,0.6666666666666667,4.4444444444444455
福陵,"西藏, 達賴",0.1,0.6666666666666667,4.4444444444444455
"西藏, 達賴",永陵,0.1,0.6666666666666667,4.4444444444444455
"永陵, 達賴",西藏,0.1,0.6666666666666667,4.4444444444444455
西藏,"永陵, 達賴",0.1,0.6666666666666667,4.4444444444444455
永陵,"西藏, 達賴",0.1,0.6666666666666667,4.4444444444444455
"西藏, 達賴",昭陵,0.1,0.6666666666666667,4.4444444444444455
"昭陵, 達賴",西藏,0.1,0.6666666666666667,4.4444444444444455
西藏,"昭陵, 達賴",0.1,0.6666666666666667,4.4444444444444455
昭陵,"西藏, 達賴",0.1,0.6666666666666667,4.4444444444444455
"西藏, 達賴",班禪,0.1,0.6666666666666667,3.3333333333333335
"班禪, 達賴",西藏,0.1,0.5,3.3333333333333335
西藏,"班禪, 達賴",0.1,0.6666666666666667,3.3333333333333335
班禪,"西藏, 達賴",0.1,0.5,3.3333333333333335
"達賴, 阿喇衲",河南,0.1,1.0,6.666666666666667
"河南, 達賴",阿喇衲,0.1,0.6666666666666667,6.666666666666667
阿喇衲,"河南, 達賴",0.1,1.0,6.666666666666667
河南,"達賴, 阿喇衲",0.1,0.6666666666666667,6.666666666666667
"達賴, 阿喇衲",蒙古,0.1,1.0,5.0
"蒙古, 達賴",阿喇衲,0.1,0.5,5.0
阿喇衲,"蒙古, 達賴",0.1,1.0,5.0
蒙古,"達賴, 阿喇衲",0.1,0.5,5.0
"達賴, 阿喇衲",班禪,0.1,1.0,5.0
"班禪, 達賴",阿喇衲,0.1,0.5,5.0
阿喇衲,"班禪, 達賴",0.1,1.0,5.0
班禪,"達賴, 阿喇衲",0.1,0.5,5.0
"達賴, 阿喇衲",提督,0.1,1.0,3.3333333333333335
阿喇衲,"提督, 達賴",0.1,1.0,4.0
"達賴, 阿喇衲",汗,0.1,1.0,2.857142857142857
阿喇衲,"汗, 達賴",0.1,1.0,3.3333333333333335
"達賴, 阿喇衲",青海,0.1,1.0,2.857142857142857
阿喇衲,"達賴, 青海",0.1,1.0,2.857142857142857
"松潘, 達賴",阿喇衲,0.1,1.0,10.0
"達賴, 阿喇衲",松潘,0.1,1.0,10.0
松潘,"達賴, 阿喇衲",0.1,1.0,10.0
阿喇衲,"松潘, 達賴",0.1,1.0,10.0
"松潘, 達賴",河南,0.1,1.0,6.666666666666667
"河南, 達賴",松潘,0.1,0.6666666666666667,6.666666666666667
松潘,"河南, 達賴",0.1,1.0,6.666666666666667
河南,"松潘, 達賴",0.1,0.6666666666666667,6.666666666666667
"松潘, 達賴",蒙古,0.1,1.0,5.0
"蒙古, 達賴",松潘,0.1,0.5,5.0
松潘,"蒙古, 達賴",0.1,1.0,5.0
蒙古,"松潘, 達賴",0.1,0.5,5.0
"松潘, 達賴",班禪,0.1,1.0,5.0
"班禪, 達賴",松潘,0.1,0.5,5.0
松潘,"班禪, 達賴",0.1,1.0,5.0
班禪,"松潘, 達賴",0.1,0.5,5.0
"松潘, 達賴",提督,0.1,1.0,3.3333333333333335
松潘,"提督, 達賴",0.1,1.0,4.0
"松潘, 達賴",汗,0.1,1.0,2.857142857142857
松潘,"汗, 達賴",0.1,1.0,3.3333333333333335
"松潘, 達賴",青海,0.1,1.0,2.857142857142857
松潘,"達賴, 青海",0.1,1.0,2.857142857142857
"松潘, 達賴",西寧,0.1,1.0,10.0
"西寧, 達賴",松潘,0.1,1.0,10.0
松潘,"西寧, 達賴",0.1,1.0,10.0
西寧,"松潘, 達賴",0.1,1.0,10.0
"達賴, 阿喇衲",西寧,0.1,1.0,10.0
"西寧, 達賴",阿喇衲,0.1,1.0,10.0
阿喇衲,"西寧, 達賴",0.1,1.0,10.0
西寧,"達賴, 阿喇衲",0.1,1.0,10.0
"河南, 達賴",西寧,0.1,0.6666666666666667,6.666666666666667
"西寧, 達賴",河南,0.1,1.0,6.666666666666667
河南,"西寧, 達賴",0.1,0.6666666666666667,6.666666666666667
西寧,"河南, 達賴",0.1,1.0,6.666666666666667
"蒙古, 達賴",西寧,0.1,0.5,5.0
"西寧, 達賴",蒙古,0.1,1.0,5.0
蒙古,"西寧, 達賴",0.1,0.5,5.0
西寧,"蒙古, 達賴",0.1,1.0,5.0
"班禪, 達賴",西寧,0.1,0.5,5.0
"西寧, 達賴",班禪,0.1,1.0,5.0
班禪,"西寧, 達賴",0.1,0.5,5.0
西寧,"班禪, 達賴",0.1,1.0,5.0
"西寧, 達賴",提督,0.1,1.0,3.3333333333333335
西寧,"提督, 達賴",0.1,1.0,4.0
"西寧, 達賴",汗,0.1,1.0,2.857142857142857
西寧,"汗, 達賴",0.1,1.0,3.3333333333333335
"西寧, 達賴",青海,0.1,1.0,2.857142857142857
西寧,"達賴, 青海",0.1,1.0,2.857142857142857
"總督, 達賴",王允祉,0.1,0.5,5.0
"王允祉, 達賴",總督,0.1,1.0,5.0
總督,"王允祉, 達賴",0.1,0.5,5.0
王允祉,"總督, 達賴",0.1,1.0,5.0
"巡撫, 達賴",西寧,0.1,1.0,10.0
"西寧, 達賴",巡撫,0.1,1.0,10.0
巡撫,"西寧, 達賴",0.1,1.0,10.0
西寧,"巡撫, 達賴",0.1,1.0,10.0
"松潘, 達賴",巡撫,0.1,1.0,10.0
"巡撫, 達賴",松潘,0.1,1.0,10.0
松潘,"巡撫, 達賴",0.1,1.0,10.0
巡撫,"松潘, 達賴",0.1,1.0,10.0
"達賴, 阿喇衲",巡撫,0.1,1.0,10.0
"巡撫, 達賴",阿喇衲,0.1,1.0,10.0
阿喇衲,"巡撫, 達賴",0.1,1.0,10.0
巡撫,"達賴, 阿喇衲",0.1,1.0,10.0
"河南, 達賴",巡撫,0.1,0.6666666666666667,6.666666666666667
"巡撫, 達賴",河南,0.1,1.0,6.666666666666667
河南,"巡撫, 達賴",0.1,0.6666666666666667,6.666666666666667
巡撫,"河南, 達賴",0.1,1.0,6.666666666666667
"巡撫, 達賴",蒙古,0.1,1.0,5.0
"蒙古, 達賴",巡撫,0.1,0.5,5.0
巡撫,"蒙古, 達賴",0.1,1.0,5.0
蒙古,"巡撫, 達賴",0.1,0.5,5.0
"班禪, 達賴",巡撫,0.1,0.5,5.0
"巡撫, 達賴",班禪,0.1,1.0,5.0
班禪,"巡撫, 達賴",0.1,0.5,5.0
巡撫,"班禪, 達賴",0.1,1.0,5.0
"巡撫, 達賴",提督,0.1,1.0,3.3333333333333335
巡撫,"提督, 達賴",0.1,1.0,4.0
"巡撫, 達賴",汗,0.1,1.0,2.857142857142857
巡撫,"汗, 達賴",0.1,1.0,3.3333333333333335
"巡撫, 達賴",青海,0.1,1.0,2.857142857142857
巡撫,"達賴, 青海",0.1,1.0,2.857142857142857
"福建, 達賴",十一月,0.1,0.5,5.0
"十一月, 達賴",福建,0.1,1.0,5.0
福建,"十一月, 達賴",0.1,0.5,5.0
十一月,"福建, 達賴",0.1,1.0,5.0
"班禪, 達賴",十一月,0.1,0.5,5.0
"十一月, 達賴",班禪,0.1,1.0,5.0
班禪,"十一月, 達賴",0.1,0.5,5.0
十一月,"班禪, 達賴",0.1,1.0,5.0
"十一月, 達賴",朔,0.1,1.0,3.3333333333333335
十一月,"朔, 達賴",0.1,1.0,3.3333333333333335
"十一月, 達賴",胡土克圖,0.1,1.0,2.0
十一月,"胡土克圖, 達賴",0.1,1.0,2.2222222222222223
"碩額, 達賴",科爾沁,0.1,1.0,6.666666666666667
"科爾沁, 達賴",碩額,0.1,0.6666666666666667,6.666666666666667
碩額,"科爾沁, 達賴",0.1,1.0,6.666666666666667
科爾沁,"碩額, 達賴",0.1,0.6666666666666667,6.666666666666667
"碩額, 達賴",七月,0.1,1.0,2.857142857142857
碩額,"七月, 達賴",0.1,1.0,3.3333333333333335
"碩額, 達賴",台吉,0.1,1.0,1.6666666666666667
碩額,"台吉, 達賴",0.1,1.0,1.8181818181818181
"碩額, 達賴",康熙,0.1,1.0,1.5384615384615383
碩額,"康熙, 達賴",0.1,1.0,1.6666666666666667
"戊子, 達賴",辛卯,0.1,1.0,10.0
"辛卯, 達賴",戊子,0.1,1.0,10.0
戊子,"辛卯, 達賴",0.1,1.0,10.0
辛卯,"戊子, 達賴",0.1,1.0,10.0
"西藏, 達賴",暢春園,0.1,0.6666666666666667,6.666666666666667
"暢春園, 達賴",西藏,0.1,1.0,6.666666666666667
西藏,"暢春園, 達賴",0.1,0.6666666666666667,6.666666666666667
暢春園,"西藏, 達賴",0.1,1.0,6.666666666666667
"福陵, 達賴",暢春園,0.1,0.6666666666666667,6.666666666666667
"暢春園, 達賴",福陵,0.1,1.0,6.666666666666667
福陵,"暢春園, 達賴",0.1,0.6666666666666667,6.666666666666667
暢春園,"福陵, 達賴",0.1,1.0,6.666666666666667
"永陵, 達賴",暢春園,0.1,0.6666666666666667,6.666666666666667
"暢春園, 達賴",永陵,0.1,1.0,6.666666666666667
永陵,"暢春園, 達賴",0.1,0.6666666666666667,6.666666666666667
暢春園,"永陵, 達賴",0.1,1.0,6.666666666666667
"昭陵, 達賴",暢春園,0.1,0.6666666666666667,6.666666666666667
"暢春園, 達賴",昭陵,0.1,1.0,6.666666666666667
昭陵,"暢春園, 達賴",0.1,0.6666666666666667,6.666666666666667
暢春園,"昭陵, 達賴",0.1,1.0,6.666666666666667
"班禪, 達賴",暢春園,0.1,0.5,5.0
"暢春園, 達賴",班禪,0.1,1.0,5.0
班禪,"暢春園, 達賴",0.1,0.5,5.0
暢春園,"班禪, 達賴",0.1,1.0,5.0
"孝陵, 達賴",暢春園,0.1,1.0,10.0
"暢春園, 達賴",孝陵,0.1,1.0,10.0
孝陵,"暢春園, 達賴",0.1,1.0,10.0
暢春園,"孝陵, 達賴",0.1,1.0,10.0
"西藏, 達賴",孝陵,0.1,0.6666666666666667,6.666666666666667
"孝陵, 達賴",西藏,0.1,1.0,6.666666666666667
西藏,"孝陵, 達賴",0.1,0.6666666666666667,6.666666666666667
孝陵,"西藏, 達賴",0.1,1.0,6.666666666666667
"孝陵, 達賴",福陵,0.1,1.0,6.666666666666667
"福陵, 達賴",孝陵,0.1,0.6666666666666667,6.666666666666667
孝陵,"福陵, 達賴",0.1,1.0,6.666666666666667
福陵,"孝陵, 達賴",0.1,0.6666666666666667,6.666666666666667
"永陵, 達賴",孝陵,0.1,0.6666666666666667,6.666666666666667
"孝陵, 達賴",永陵,0.1,1.0,6.666666666666667
永陵,"孝陵, 達賴",0.1,0.6666666666666667,6.666666666666667
孝陵,"永陵, 達賴",0.1,1.0,6.666666666666667
"孝陵, 達賴",昭陵,0.1,1.0,6.666666666666667
"昭陵, 達賴",孝陵,0.1,0.6666666666666667,6.666666666666667
孝陵,"昭陵, 達賴",0.1,1.0,6.666666666666667
昭陵,"孝陵, 達賴",0.1,0.6666666666666667,6.666666666666667
"班禪, 達賴",孝陵,0.1,0.5,5.0
"孝陵, 達賴",班禪,0.1,1.0,5.0
班禪,"孝陵, 達賴",0.1,0.5,5.0
孝陵,"班禪, 達賴",0.1,1.0,5.0
