antecedents_str,consequents_str,support,confidence,lift
"蒙古, 貝勒貝子",藩王,0.22077922077922077,0.8500000000000001,3.7400000000000007
"蒙古, 藩王",貝勒貝子,0.22077922077922077,0.9714285714285714,3.74
貝勒貝子,"蒙古, 藩王",0.22077922077922077,0.8500000000000001,3.7400000000000007
藩王,"蒙古, 貝勒貝子",0.22077922077922077,0.9714285714285714,3.74
"正月, 蒙古",藩王,0.22077922077922077,0.8292682926829269,3.6487804878048786
"蒙古, 藩王",正月,0.22077922077922077,0.9714285714285714,3.648780487804878
正月,"蒙古, 藩王",0.22077922077922077,0.8292682926829269,3.6487804878048786
藩王,"正月, 蒙古",0.22077922077922077,0.9714285714285714,3.648780487804878
"八旗, 蒙古",藩王,0.22077922077922077,0.6538461538461539,2.876923076923077
"蒙古, 藩王",八旗,0.22077922077922077,0.9714285714285714,2.876923076923077
八旗,"蒙古, 藩王",0.22077922077922077,0.6538461538461539,2.876923076923077
藩王,"八旗, 蒙古",0.22077922077922077,0.9714285714285714,2.876923076923077
"蒙古, 藩王",朔,0.22077922077922077,0.9714285714285714,1.9179487179487182
藩王,"朔, 蒙古",0.22077922077922077,0.9714285714285714,1.9179487179487182
"蒙古, 諸王",藩王,0.21428571428571427,0.7333333333333333,3.2266666666666666
"蒙古, 藩王",諸王,0.21428571428571427,0.9428571428571428,3.2266666666666666
諸王,"蒙古, 藩王",0.21428571428571427,0.7333333333333333,3.2266666666666666
藩王,"蒙古, 諸王",0.21428571428571427,0.9428571428571428,3.2266666666666666
"大學士, 蒙古",藩王,0.21428571428571427,0.5,2.2
"蒙古, 藩王",大學士,0.21428571428571427,0.9428571428571428,2.2
大學士,"蒙古, 藩王",0.21428571428571427,0.5,2.2
藩王,"大學士, 蒙古",0.21428571428571427,0.9428571428571428,2.2
"蒙古, 藩王",滿洲,0.2012987012987013,0.8857142857142858,1.7714285714285716
藩王,"滿洲, 蒙古",0.2012987012987013,0.8857142857142858,1.7714285714285716
"蒙古, 藩王",實錄,0.19480519480519481,0.8571428571428572,1.885714285714286
藩王,"實錄, 蒙古",0.19480519480519481,0.8571428571428572,1.885714285714286
"侍衛, 蒙古",藩王,0.15584415584415584,0.631578947368421,2.7789473684210524
"蒙古, 藩王",侍衛,0.15584415584415584,0.6857142857142857,2.778947368421053
侍衛,"蒙古, 藩王",0.15584415584415584,0.631578947368421,2.7789473684210524
藩王,"侍衛, 蒙古",0.15584415584415584,0.6857142857142857,2.778947368421053
"台吉, 蒙古",藩王,0.14285714285714285,0.5945945945945945,2.616216216216216
"蒙古, 藩王",台吉,0.14285714285714285,0.6285714285714286,2.616216216216216
台吉,"蒙古, 藩王",0.14285714285714285,0.5945945945945945,2.616216216216216
藩王,"台吉, 蒙古",0.14285714285714285,0.6285714285714286,2.616216216216216
"堂子, 蒙古",康熙,0.22727272727272727,1.0,1.673913043478261
堂子,"康熙, 蒙古",0.22727272727272727,1.0,1.673913043478261
