antecedents_str,consequents_str,support,confidence,lift
"噶爾丹, 康熙",丹巴,0.25925925925925924,0.5833333333333334,1.9687500000000002
丹巴,"噶爾丹, 康熙",0.25925925925925924,0.875,1.96875
"丹巴, 台吉",噶爾丹,0.18518518518518517,1.0,1.5
"台吉, 噶爾丹",丹巴,0.18518518518518517,0.5,1.6875
丹巴,"台吉, 噶爾丹",0.18518518518518517,0.625,1.6875
"丹巴, 實錄",噶爾丹,0.2222222222222222,1.0,1.5
"噶爾丹, 實錄",丹巴,0.2222222222222222,0.5454545454545454,1.8409090909090908
丹巴,"噶爾丹, 實錄",0.2222222222222222,0.75,1.840909090909091
"丹巴, 總兵",噶爾丹,0.1111111111111111,1.0,1.5
"噶爾丹, 總兵",丹巴,0.1111111111111111,0.5,1.6875
"台吉, 噶爾丹",達賴,0.18518518518518517,0.5,1.9285714285714286
"噶爾丹, 達賴",台吉,0.18518518518518517,0.8333333333333334,1.8750000000000002
達賴,"台吉, 噶爾丹",0.18518518518518517,0.7142857142857143,1.9285714285714288
達賴,"噶爾丹, 康熙",0.18518518518518517,0.7142857142857143,1.6071428571428572
"噶爾丹, 達賴",胡土克圖,0.18518518518518517,0.8333333333333334,2.2500000000000004
"胡土克圖, 達賴",噶爾丹,0.18518518518518517,1.0,1.5
"噶爾丹, 胡土克圖",達賴,0.18518518518518517,0.5,1.9285714285714286
達賴,"噶爾丹, 胡土克圖",0.18518518518518517,0.7142857142857143,1.9285714285714288
胡土克圖,"噶爾丹, 達賴",0.18518518518518517,0.5,2.25
"尚書, 達賴",噶爾丹,0.14814814814814814,1.0,1.5
"噶爾丹, 尚書",達賴,0.14814814814814814,0.5714285714285714,2.204081632653061
"噶爾丹, 達賴",尚書,0.14814814814814814,0.6666666666666666,2.25
尚書,"噶爾丹, 達賴",0.14814814814814814,0.5,2.25
達賴,"噶爾丹, 尚書",0.14814814814814814,0.5714285714285714,2.204081632653061
"丹巴, 達賴",噶爾丹,0.14814814814814814,1.0,1.5
"丹巴, 噶爾丹",達賴,0.14814814814814814,0.5,1.9285714285714286
"噶爾丹, 達賴",丹巴,0.14814814814814814,0.6666666666666666,2.25
丹巴,"噶爾丹, 達賴",0.14814814814814814,0.5,2.25
達賴,"丹巴, 噶爾丹",0.14814814814814814,0.5714285714285714,1.9285714285714286
"汗, 達賴",噶爾丹,0.1111111111111111,1.0,1.5
"噶爾丹, 達賴",汗,0.1111111111111111,0.5,1.9285714285714286
"總兵, 達賴",噶爾丹,0.1111111111111111,1.0,1.5
"噶爾丹, 總兵",達賴,0.1111111111111111,0.5,1.9285714285714286
土謝,噶爾丹,0.25925925925925924,1.0,1.5
"台吉, 土謝",噶爾丹,0.2222222222222222,1.0,1.5
"台吉, 噶爾丹",土謝,0.2222222222222222,0.6,2.3142857142857145
"噶爾丹, 土謝",台吉,0.2222222222222222,0.8571428571428571,1.9285714285714286
台吉,"噶爾丹, 土謝",0.2222222222222222,0.5,1.9285714285714286
土謝,"台吉, 噶爾丹",0.2222222222222222,0.8571428571428571,2.3142857142857145
"土謝, 康熙",噶爾丹,0.2222222222222222,1.0,1.5
"噶爾丹, 康熙",土謝,0.2222222222222222,0.5,1.9285714285714286
土謝,"噶爾丹, 康熙",0.2222222222222222,0.8571428571428571,1.9285714285714286
"兵部, 土謝",噶爾丹,0.18518518518518517,1.0,1.5
"兵部, 噶爾丹",土謝,0.18518518518518517,0.625,2.410714285714286
"噶爾丹, 土謝",兵部,0.18518518518518517,0.7142857142857143,2.1428571428571432
